region,name,style,area,orientation,elevator,floor,build_year,sign_time,total_price,unit_price,subway
鼓楼,芳草园,2室1厅,70.71平米,南 ," 有电梯",低楼层(共30层),板塔结合,2016.01.09,233.8,33065,距4号线龙江863米
鼓楼,芳草园,2室1厅,81.2平米,南 ," 有电梯",高楼层(共30层),板塔结合,2016.01.09,236.5,29126,
鼓楼,芳草园,2室1厅,82平米,东南 ," 有电梯",中楼层(共30层),板塔结合,2016.01.09,238,29025,
鼓楼,芳草园,2室1厅,89.06平米,西南 ," 有电梯",中楼层(共32层),2000年建板塔结合,2016.01.04,244,27398,
鼓楼,芳草园,2室1厅,74.83平米,南 ," 有电梯",低楼层(共7层),1998年建板塔结合,2015.12.27,253,33810,距4号线南艺·二师·草场门1071米
鼓楼,芳草园,2室1厅,85平米,南 西 ," 有电梯",低楼层(共32层),2000年建板塔结合,2015.12.13,278,32706,距4号线南艺·二师·草场门1013米
鼓楼,芳草园,2室1厅,50.26平米,南 ," 有电梯",低楼层(共7层),1998年建板塔结合,2015.11.29,193,38401,距4号线南艺·二师·草场门841米
鼓楼,芳草园,2室1厅,89.06平米,东南 ," 有电梯",高楼层(共32层),2000年建板塔结合,2015.11.29,255,28633,
鼓楼,芳草园,3室1厅,121.46平米,南 北 ," 有电梯",中楼层(共32层),2000年建板塔结合,2015.11.27,322,26511,
鼓楼,芳草园,3室1厅,62.89平米,南 北 ," 有电梯",高楼层(共7层),1998年建板塔结合,2015.11.07,228,36254,
鼓楼,芳草园,2室1厅,89.06平米,东北 ," 有电梯",高楼层(共32层),2000年建板塔结合,2015.10.31,241.6,27128,距4号线龙江908米
鼓楼,芳草园,3室1厅,72.4平米,南 北 ," 有电梯",低楼层(共7层),1998年建板塔结合,2015.10.28,260,35912,距4号线南艺·二师·草场门922米
鼓楼,芳草园,2室1厅,63.04平米,南 ," 有电梯",高楼层(共7层),1998年建板塔结合,2015.10.21,211,33471,距4号线南艺·二师·草场门1003米
鼓楼,芳草园,2室1厅,51.92平米,南 北 ," 有电梯",低楼层(共7层),1998年建板塔结合,2015.10.07,202,38907,距4号线龙江853米
鼓楼,芳草园,2室1厅,51.08平米,南 北 ," 有电梯",低楼层(共7层),1998年建板塔结合,2015.09.17,189,37001,
鼓楼,芳草园,3室1厅,112.85平米,南 西 ," 有电梯",中楼层(共32层),2000年建板塔结合,2015.09.13,284,25167,
鼓楼,芳草园,3室1厅,84.15平米,东 南 北 ," 有电梯",中楼层(共7层),1998年建板塔结合,2015.09.05,263,31254,
鼓楼,芳草园,2室1厅,85平米,南 ," 有电梯",中楼层(共32层),2000年建板塔结合,2015.09.01,242.8,28565,
鼓楼,芳草园,2室1厅,65.52平米,南 西 北 ," 有电梯",中楼层(共7层),1998年建板塔结合,2015.08.29,202,30831,距4号线南艺·二师·草场门947米
鼓楼,芳草园,2室1厅,61.05平米,南 ," 有电梯",低楼层(共7层),1998年建板塔结合,2015.08.25,225,36856,距4号线龙江725米
鼓楼,芳草园,2室1厅,65.98平米,南 西 北 ," 有电梯",中楼层(共7层),1998年建板塔结合,2015.08.23,215,32586,距4号线龙江815米
鼓楼,芳草园,3室1厅,112.85平米,东 北 ," 有电梯",高楼层(共32层),2000年建板塔结合,2015.08.05,286.5,25388,
鼓楼,芳草园,3室1厅,112.85平米,东 南 北 ," 有电梯",中楼层(共32层),2000年建板塔结合,2015.08.05,283,25078,距4号线龙江936米
鼓楼,芳草园,3室1厅,73.48平米,南 北 ," 无电梯",中楼层(共7层),1998年建板塔结合,2015.07.31,225,30621,
鼓楼,芳草园,3室2厅,113.65平米,南 ," 有电梯",中楼层(共32层),2000年建板塔结合,2016.08.23,378,33261,距4号线龙江908米
鼓楼,芳草园,2室1厅,82.6平米,南 北 ," 有电梯",中楼层(共7层),1998年建板塔结合,2016.08.21,343.8,41623,
鼓楼,芳草园,2室1厅,81.2平米,西南 ," 有电梯",低楼层(共30层),板塔结合,2016.08.17,336,41380,距4号线龙江863米
鼓楼,芳草园,2室1厅,82.6平米,南 北 ," 有电梯",中楼层(共7层),1998年建板塔结合,2016.08.14,356,43100,距4号线南艺·二师·草场门1071米
鼓楼,芳草园,2室1厅,89.06平米,西南 ," 有电梯",高楼层(共32层),2000年建板塔结合,2016.07.21,326,36605,距4号线龙江936米
鼓楼,芳草园,2室2厅,85.33平米,南 ," 有电梯",中楼层(共32层),2000年建板塔结合,2016.07.19,343,40197,
鼓楼,芳草园,2室1厅,89.06平米,西南 ," 有电梯",低楼层(共32层),2000年建板塔结合,2016.07.17,320,35931,距4号线龙江936米
鼓楼,芳草园,2室1厅,62.81平米,南 北 ," 有电梯",中楼层(共7层),1998年建板塔结合,2016.07.03,303,48241,
鼓楼,芳草园,2室1厅,89.06平米,西南 ," 有电梯",中楼层(共32层),2000年建板塔结合,2016.06.27,313,35145,距4号线南艺·二师·草场门1013米
鼓楼,芳草园,2室1厅,61.05平米,西南 ," 有电梯",中楼层(共7层),1998年建板塔结合,2016.06.19,276,45209,距4号线龙江725米
鼓楼,芳草园,3室1厅,121.46平米,西南 ," 有电梯",高楼层(共32层),2000年建板塔结合,2016.06.12,445,36638,
鼓楼,芳草园,2室1厅,85平米,西南 ," 有电梯",中楼层(共32层),2000年建板塔结合,2016.05.06,316,37177,
鼓楼,芳草园,2室1厅,81.2平米,南 北 ," 有电梯",高楼层(共30层),1997年建板塔结合,2016.04.25,307,37808,
鼓楼,芳草园,3室1厅,71.48平米,南 ," 有电梯",低楼层(共7层),1998年建板塔结合,2016.04.02,314,43929,距4号线南艺·二师·草场门897米
鼓楼,芳草园,2室1厅,54.03平米,南 北 ," 有电梯",低楼层(共7层),1998年建板塔结合,2016.03.26,251,46456,
鼓楼,芳草园,2室1厅,89.06平米,西南 ," 有电梯",低楼层(共32层),2000年建板塔结合,2016.03.24,311.5,34977,
鼓楼,芳草园,2室1厅,70.71平米,南 ," 有电梯",高楼层(共30层),1997年建板塔结合,2016.03.20,282,39882,
鼓楼,芳草园,2室1厅,70.71平米,南 ," 有电梯",中楼层(共30层),1997年建板塔结合,2016.03.09,276,39033,
鼓楼,芳草园,2室1厅,63.79平米,南 ," 有电梯",高楼层(共7层),1998年建板塔结合,2016.03.08,259,40602,距4号线龙江815米
鼓楼,芳草园,3室2厅,112.85平米,东北 ," 有电梯",高楼层(共32层),2000年建板塔结合,2016.02.29,349,30927,
鼓楼,芳草园,2室1厅,89.18平米,西南 ," 有电梯",中楼层(共32层),2000年建板塔结合,2016.02.27,278,31173,
鼓楼,芳草园,2室1厅,50.26平米,南 ," 有电梯",中楼层(共7层),1998年建板塔结合,2016.02.27,232.5,46260,
鼓楼,芳草园,2室1厅,65.82平米,南 北 ," 有电梯",高楼层(共7层),1998年建板塔结合,2016.02.23,205,31146,距4号线南艺·二师·草场门1049米
鼓楼,芳草园,3室1厅,74.79平米,南 北 ," 有电梯",低楼层(共7层),1998年建板塔结合,2016.02.21,282.8,37813,距4号线南艺·二师·草场门841米
鼓楼,芳草园,2室1厅,52平米,南 北 ," 有电梯",低楼层(共7层),1998年建板塔结合,2016.02.21,209,40193,
鼓楼,芳草园,3室1厅,78.45平米,南 北 ," 有电梯",低楼层(共7层),1998年建板塔结合,2016.02.19,328,41811,距4号线龙江853米
鼓楼,芳草园,2室1厅,89.06平米,西南 ," 有电梯",低楼层(共32层),2000年建板塔结合,2016.02.04,266,29868,
鼓楼,芳草园,3室1厅,62.89平米,南 北 ," 有电梯",中楼层(共7层),1998年建板塔结合,2016.02.04,263,41820,距4号线南艺·二师·草场门920米
鼓楼,芳草园,2室1厅,89.06平米,东南 ," 有电梯",中楼层(共32层),2000年建板塔结合,2016.02.02,278,31215,
鼓楼,芳草园,2室1厅,70.71平米,南 ," 有电梯",中楼层(共30层),板塔结合,2016.01.31,245,34649,
鼓楼,芳草园,3室1厅,95.03平米,东 南 北 ," 有电梯",中楼层(共30层),1997年建板塔结合,2018.06.22,577,60718,距4号线龙江863米
鼓楼,芳草园,3室1厅,84.15平米,东南 ," 有电梯",低楼层(共7层),1998年建板塔结合,2018.05.19,568,67499,距4号线南艺·二师·草场门1049米
鼓楼,芳草园,2室1厅,51.09平米,南 ," 有电梯",高楼层(共7层),1998年建板塔结合,2018.04.15,433.5,84851,距4号线龙江853米
鼓楼,芳草园,2室1厅,61.29平米,南 ," 有电梯",低楼层(共7层),1998年建板塔结合,2018.03.12,450,73422,距4号线龙江815米
鼓楼,芳草园,2室1厅,82.6平米,南 ," 有电梯",低楼层(共7层),1998年建板塔结合,2018.01.23,530,64165,距4号线南艺·二师·草场门1071米
鼓楼,芳草园,2室1厅,89.06平米,西南 ," 有电梯",中楼层(共32层),2000年建板塔结合,2018.01.21,529.8,59488,
鼓楼,芳草园,3室1厅,97.34平米,东南 北 ," 有电梯",高楼层(共30层),1997年建板塔结合,2017.12.17,588,60407,
鼓楼,芳草园,3室1厅,95.03平米,南 北 ," 有电梯",中楼层(共30层),1997年建板塔结合,2017.12.03,498.6,52468,距4号线龙江863米
鼓楼,芳草园,3室2厅,121.46平米,西南 ," 有电梯",高楼层(共32层),2000年建板塔结合,2017.10.30,630,51869,距4号线南艺·二师·草场门1013米
鼓楼,芳草园,3室2厅,112.85平米,东 北 ," 有电梯",低楼层(共32层),2000年建板塔结合,2017.09.11,527,46700,
鼓楼,芳草园,2室1厅,63.04平米,南 ," 有电梯",高楼层(共7层),1998年建板塔结合,2017.09.11,440,69797,距4号线南艺·二师·草场门1003米
鼓楼,芳草园,2室1厅,50.26平米,南 ," 有电梯",高楼层(共7层),1998年建板塔结合,2017.08.06,345,68644,距4号线南艺·二师·草场门841米
鼓楼,芳草园,2室1厅,85平米,西南 ," 有电梯",中楼层(共32层),2000年建板塔结合,2017.06.05,417,49059,
鼓楼,芳草园,3室1厅,84.15平米,东南 北 ," 有电梯",中楼层(共7层),1998年建板塔结合,2017.05.09,467,55497,
鼓楼,芳草园,2室1厅,85平米,东南 ," 有电梯",低楼层(共32层),2000年建板塔结合,2017.04.22,387,45530,
鼓楼,芳草园,3室1厅,84.15平米,东北 ," 有电梯",中楼层(共7层),1998年建板塔结合,2017.03.30,425,50506,
鼓楼,芳草园,3室1厅,95.03平米,南 西 北 ," 有电梯",中楼层(共30层),板塔结合,2017.03.22,425.5,44776,
鼓楼,芳草园,3室1厅,95.03平米,西南 ," 有电梯",低楼层(共30层),板塔结合,2017.03.12,425,44723,
鼓楼,芳草园,3室2厅,97.34平米,西南 ," 有电梯",低楼层(共30层),板塔结合,2017.03.11,465,47771,
鼓楼,芳草园,2室1厅,85平米,西南 ," 有电梯",低楼层(共32层),2000年建板塔结合,2017.02.27,406,47765,
鼓楼,芳草园,2室1厅,81.2平米,南 ," 有电梯",低楼层(共30层),板塔结合,2017.02.19,362,44582,
鼓楼,芳草园,3室1厅,84.15平米,东 南 北 ," 有电梯",低楼层(共7层),1998年建板塔结合,2017.02.14,438,52050,距4号线南艺·二师·草场门1049米
鼓楼,芳草园,2室1厅,81.2平米,南 ," 有电梯",中楼层(共30层),板塔结合,2017.02.13,360,44335,
鼓楼,芳草园,3室1厅,71.48平米,南 北 ," 有电梯",低楼层(共7层),1998年建板塔结合,2017.01.11,394.5,55191,距4号线南艺·二师·草场门922米
鼓楼,芳草园,3室1厅,121.46平米,西南 ," 有电梯",低楼层(共32层),2000年建板塔结合,2017.01.07,538,44295,
鼓楼,芳草园,2室1厅,64.77平米,南 北 ," 有电梯",高楼层(共7层),1998年建板塔结合,2017.01.05,338,52185,
鼓楼,芳草园,3室1厅,71.48平米,南 ," 有电梯",高楼层(共7层),1998年建板塔结合,2016.09.26,348,48685,距4号线南艺·二师·草场门897米
鼓楼,芳草园,3室1厅,112.85平米,东南 ," 有电梯",高楼层(共32层),2000年建板塔结合,2016.09.11,440,38990,距4号线龙江936米
鼓楼,芳草园,3室2厅,75.38平米,南 北 ," 有电梯",高楼层(共7层),1998年建板塔结合,2016.08.28,355,47095,
鼓楼,芳草园,3室1厅,112.85平米,南 西 北 ," 有电梯",高楼层(共32层),2000年建板塔结合,2016.08.25,419,37129,距4号线龙江908米
鼓楼,育才公寓,2室1厅,66.25平米,南 ," 无电梯",低楼层(共6层),2000年建板楼,2015.05.17,225.3,34008,
鼓楼,育才公寓,2室1厅,66.37平米,南 ," 无电梯",低楼层(共6层),2000年建板楼,2015.05.02,214,32244,
鼓楼,育才公寓,2室1厅,62.38平米,南 ," 无电梯",低楼层(共6层),2000年建板楼,2015.04.24,195,31261,
鼓楼,育才公寓,2室1厅,65.17平米,南 ," 无电梯",高楼层(共6层),2000年建板楼,2015.04.12,202,30996,
鼓楼,育才公寓,3室1厅,85.32平米,南 北 ," 无电梯",高楼层(共6层),2000年建板楼,2015.04.07,245,28716,
鼓楼,育才公寓,3室1厅,75.07平米,南 北 ," 无电梯",高楼层(共6层),2000年建板楼,2015.03.16,224.5,29906,
鼓楼,育才公寓,2室1厅,66.84平米,东 南 北 ," 无电梯",低楼层(共6层),2000年建板楼,2015.03.15,206,30820,
鼓楼,育才公寓,3室1厅,88.93平米,南 北 ," 无电梯",低楼层(共6层),2000年建板楼,2015.03.15,265,29799,
鼓楼,育才公寓,2室1厅,66.7平米,南 北 ," 无电梯",低楼层(共6层),2000年建板楼,2015.03.15,191,28636,
鼓楼,育才公寓,2室1厅,66.99平米,南 北 ," 无电梯",中楼层(共6层),2000年建板楼,2015.03.03,207.6,30990,
鼓楼,育才公寓,3室1厅,90.89平米,东 南 北 ," 无电梯",低楼层(共6层),2000年建板楼,2015.02.01,261,28717,
鼓楼,育才公寓,2室1厅,66.9平米,南 北 ," 无电梯",低楼层(共6层),2000年建板楼,2015.01.25,210,31391,
鼓楼,育才公寓,2室1厅,66.25平米,南 北 ," 无电梯",高楼层(共6层),2000年建板楼,2015.01.25,212,32000,
鼓楼,育才公寓,2室1厅,66.84平米,南 北 ," 无电梯",中楼层(共6层),2000年建板楼,2015.01.08,209.8,31389,
鼓楼,育才公寓,2室1厅,66.93平米,南 北 ," 无电梯",中楼层(共6层),2000年建板楼,2014.12.24,208,31078,
鼓楼,育才公寓,2室1厅,50.28平米,南 ," 无电梯",中楼层(共6层),2000年建板楼,2014.12.23,188,37391,
鼓楼,育才公寓,2室1厅,65.73平米,南 北 ," 无电梯",中楼层(共6层),2000年建板楼,2014.12.17,206,31341,
鼓楼,育才公寓,3室1厅,78.56平米,南 北 ," 无电梯",低楼层(共6层),2000年建板楼,2014.12.06,234.5,29850,
鼓楼,育才公寓,2室1厅,65.96平米,南 北 ," 无电梯",低楼层(共6层),2000年建板楼,2014.11.16,209,31686,
鼓楼,育才公寓,2室1厅,66.88平米,南 北 ," 无电梯",高楼层(共6层),2000年建板楼,2014.11.16,202.6,30294,
鼓楼,育才公寓,2室1厅,53.63平米,南 北 ," 无电梯",中楼层(共6层),2000年建板楼,2014.11.08,179,33377,
鼓楼,育才公寓,2室1厅,66.7平米,南 ," 无电梯",高楼层(共6层),2000年建板楼,2014.11.01,200,29986,
鼓楼,育才公寓,2室1厅,66.37平米,南 北 ," 无电梯",中楼层(共6层),2000年建板楼,2014.10.26,216,32545,
鼓楼,育才公寓,2室1厅,66.88平米,南 ," 无电梯",中楼层(共6层),2000年建板楼,2014.10.19,204,30503,
鼓楼,育才公寓,2室1厅,66.25平米,南 北 ," 无电梯",中楼层(共6层),2000年建板楼,2014.10.08,210,31699,
鼓楼,育才公寓,2室1厅,52.66平米,南 北 ," 无电梯",低楼层(共6层),2000年建板楼,2014.10.08,182,34562,
鼓楼,育才公寓,3室2厅,86.6平米,南 北 ," 无电梯",高楼层(共6层),2000年建板楼,2014.10.05,219,25289,
鼓楼,育才公寓,2室2厅,66.93平米,南 ," 无电梯",高楼层(共6层),2000年建板楼,2014.10.03,197,29434,
鼓楼,育才公寓,2室1厅,66.72平米,南 北 ," 无电梯",中楼层(共6层),2000年建板楼,2014.09.29,204.5,30651,
鼓楼,育才公寓,2室1厅,66.82平米,南 ," 无电梯",中楼层(共6层),2000年建板楼,2014.08.31,201,30081,
鼓楼,育才公寓,2室1厅,67.01平米,南 北 ," 无电梯",低楼层(共6层),2000年建板楼,2015.10.19,224.7,33527,
鼓楼,育才公寓,3室1厅,81.08平米,南 北 ," 无电梯",中楼层(共6层),2000年建板楼,2015.10.19,271.8,33523,
鼓楼,育才公寓,2室1厅,52.55平米,南 北 ," 无电梯",低楼层(共6层),2000年建板楼,2015.10.05,193,36727,
鼓楼,育才公寓,2室1厅,66.88平米,南 北 ," 无电梯",低楼层(共6层),2000年建板楼,2015.09.28,211,31550,
鼓楼,育才公寓,2室1厅,66.12平米,南 北 ," 无电梯",中楼层(共6层),2000年建板楼,2015.09.27,233,35239,
鼓楼,育才公寓,2室1厅,65.46平米,南 北 ," 无电梯",中楼层(共6层),2000年建板楼,2015.09.20,225,34373,
鼓楼,育才公寓,2室1厅,68.18平米,南 北 ," 无电梯",中楼层(共5层),2000年建板楼,2015.09.07,224.8,32972,
鼓楼,育才公寓,2室1厅,52.07平米,南 北 ," 无电梯",中楼层(共6层),2000年建板楼,2015.09.04,192.6,36989,
鼓楼,育才公寓,2室2厅,66.72平米,南 北 ," 无电梯",低楼层(共6层),2000年建板楼,2015.08.31,216,32375,
鼓楼,育才公寓,2室1厅,50.27平米,南 北 ," 无电梯",高楼层(共6层),2000年建板楼,2015.08.27,189,37597,
鼓楼,育才公寓,2室1厅,68.82平米,南 北 ," 无电梯",低楼层(共6层),2000年建板楼,2015.08.09,198,28771,
鼓楼,育才公寓,3室1厅,88.93平米,南 北 ," 无电梯",中楼层(共6层),2000年建板楼,2015.07.26,252,28337,
鼓楼,育才公寓,2室1厅,52.55平米,南 北 ," 无电梯",高楼层(共6层),2000年建板楼,2015.07.19,201,38250,
鼓楼,育才公寓,2室1厅,66.7平米,南 北 ," 无电梯",中楼层(共6层),2000年建板楼,2015.07.18,218,32684,
鼓楼,育才公寓,3室1厅,86.47平米,南 北 ," 无电梯",高楼层(共6层),2000年建板楼,2015.07.11,243.8,28195,
鼓楼,育才公寓,2室1厅,66.37平米,南 北 ," 无电梯",低楼层(共6层),2000年建板楼,2015.07.11,207.5,31265,
鼓楼,育才公寓,3室2厅,55.37平米,南 ," 无电梯",高楼层(共5层),2000年建板楼,2015.07.11,189,34135,
鼓楼,育才公寓,2室1厅,66.23平米,南 北 ," 无电梯",中楼层(共6层),2000年建板楼,2015.07.10,220,33218,
鼓楼,育才公寓,2室1厅,66.25平米,南 北 ," 无电梯",中楼层(共6层),2000年建板楼,2015.07.09,225.2,33993,
鼓楼,育才公寓,2室1厅,66.25平米,南 北 ," 无电梯",中楼层(共6层),2000年建板楼,2015.07.05,208,31397,
鼓楼,育才公寓,1室1厅,48.23平米,南 北 ," 无电梯",中楼层(共6层),板楼,2015.07.02,169,35041,
鼓楼,育才公寓,2室1厅,62.73平米,南 北 ," 无电梯",高楼层(共6层),2000年建板楼,2015.07.02,214,34115,
鼓楼,育才公寓,2室1厅,65.96平米,南 ," 无电梯",低楼层(共6层),2000年建板楼,2015.07.01,226,34264,
鼓楼,育才公寓,2室1厅,66.25平米,南 北 ," 无电梯",高楼层(共6层),2000年建板楼,2015.06.22,210,31699,
